rating	title	text	sentiment
8	Season 5 should be the last	Money is a great show, one of the best heist show/movie of all time but it's becoming unrealistic, they should end it in season 5.	1
8	The best Stress movie	Allwrite a good movie but Season 3 and 4 just remake of season 1 and 2 and this is a little bad but it best to see for action.	1
9	Good	If you manage to arrive at the end of Season 1 you will understand the hype with this TV show. From that moment, you become addicted to it. I am waiting for the final season.	1
9	Recommend series	This show is a must watch. From the characters to the directing and visual effects.. it s well done. I really like this show and it has a great mastermind and logic and strategies. All i can say is perfect.	1
3	Belo average acting, plot and direction (highly overrated)	The series is highly overrated. the plot has counless loopholes, bad and overacting by most of the actors. I suggest you to not waste the time for this. YouTube creator can make better content than this.	0
10	Must Watch, Outstanding Performance and finest story	This web series is worth watching. It's a war between theif and police hahahaxd. If you are searching for any web series which has suspense and a powerful story than just watch this. Once you started you will finish it as soon as possible. This will change your whole mindset about thief's and it will just make you surprise and addictive by the story. Just stop reading here if you haven't watched it than just go and watch.	1
10	Don't judge, simply go watch it !!	"While you know that everything you watch either web series or movie, they are mostly 90% complete work of fiction so anything can happen in the story.

We are here to enjoy the drama and not judge knowing it's fictional drama while there are stupid people out there judging everything they see.

Just enjoy man, it's for enjoyment! From my point of view, it's a worth watch with full of action, thrill, suspense and good cast, go watch it!!"	1
8	Amazing but	This show is just incredible. But I think this should end on season 2. You know, the first two seasons are just unbelievable. But the next two are average, but still, they are not that bad. You can watch the show. Loved that.	1
10	Big fan	Good serier tv show made from spinsh nice work and profisnal like it so much all of you whatch it is exlient Thankyou for all cast and crow Thankyou for hard work	1
10	Awesome web series.	This is just a masterpiece, an exciting web series filled with suspence, thriller and action.	1
1	Saw neymar and then the show died for me	Thats how u kill a TV show. Don't put in shows - keep him on the football field if even there...	0
9	The best Spanish series.	It's a lot of fun, but it requires more creativity.	1
2	Disappointing!	Please give inspector Racquel a bow to tie her hair! The hype the drama .. nothing is worth it! Can stop watching after season 2. Atleast the ending of heist 1 is goes down with a good fight.. But good action seasons, too much drama for a heist, have shown the police in utmost mess... Not living up the craze!	0
3	overrated	It should have ended in season 2. seasons 3 and 4 are boring, full of unnecessary drama and repetition of seasons 1 and 2.	0
3	Gets dumb after season 2	Character lost common sense and gets dumb after season 2. What's up with Indians obsessing over this show?? I never heard of this show in USA/Canada and got to know when an Indian friends at work told me about this show. Just a bad show and bad writing and characters are very irrational with the judgments most of the time.	0
10	Honestly we love it at home	Do yourself a favor and watch it in the original language on Netflix it makes a world of difference the Arturo character and female police officer gets on your nerves eventually but overall we love it	1
10	Honestly we love it	The Arturo character is annoying but everything else is on point.	1
9	Loved the series but disappointed they added political issues	Loved the story, loved the acting. Really enjoyed watching this series. But I am disappointed they add all these personal political issues they added in. Not impressed about that	1
2	Changing values	I was really astonished to see the overwhelming response to this serial by the young generation. If this kind of logic, supporting the crime and illicit relations is acceptable to our coming generation then the world has really changed and senior citizens like me, who believe in morals, ethics and good nature are fools in today's world. The first two seasons have some merit but the next seasons are utterly foolish and showing the entire Spanish police force and their intelligence as a dumbest lot.	0
10	Part 4 - review	Great series and a great season but I am really disappointed in the way Nairobi was taken out. If at all you had to end the character, she could have died fighting Ghandia. Not to be killed by him in armed. She's a fighter!	1
1	Overrated	Plain soap opera and overrated. Was not able to complete first episode. People are having long conversation about there love life in between Heist. Show will progress very little over the episode.	0
10	First series ever	One of finest Series,all seasons has emotions, feeling, romantic, twists n turn. We strongly agree the lengthy episodes.	1
1	Waste of resources for everyone involved!	My hopes were low but seeing the first 2 seasons I decided that low is a pretty high bar! To bad that a lot of kids are watching this garbage making role models. People, there are a lot of good shows out there.	0
2	So annoying	Like said before, after a promising start, it just get so annoying like a torture. I don't know how these caracters are loveable, but I just keep watching it with a hope, that they will fail. If the police is as stupid as in the show, than the world is screwed...	0
9	La Casa de Papel	It's refreshing! The beauty and good figure of the hostess is neuroticism, which is the time bomb of the team. Like Moscow, although a criminal, but is a good father.	1
2	Hyped for no reason.	Changed rating from 8 to 2 after watching season 4. First 2 seasons were great. But as soon as this was hyped up here in India I got more excited about it but it ended up as a total dud. Used to be much better.	0
9	Fantastic!	An amazing experience to watch this one where you root for characters!	1
10	Amazing	"Wow what a series! I never wanted it to end. Even watched the phenomenon which was also amazing.

Would highly recommend to anyone.

Wish there was another hundred seasons. By far the best thing I've ever watched."	1
8	First two season was good,but then was terrible	In last season creators of TV series showed us ,that they don't have creativity.Because they repeat same narrative ,again and again.In the begin it was good crime TV show with some plot holes ,but some way it was interesting.Characters weren't deep ,but they were memorable.	1
2	Long and Drawn Out	The first 4 seasons could have been completed in 1 season with 8-10 episodes. 70-80% all of the scenes are long and drawn out with horrendous overreacting. Most of these performances would not make it in a burlesque show.	0
10	Just amazing.	A very good series. Will keep you on edge. The writing of the show is so incredible.	1
10	Incredible	If you're looking for one of the most thought out series out there, this one is for you. There is absolutely never a dull moment!	1
3	Don't think and you'll love it	The first two episodes are gripping with an interesting plot and even more interesting set of characters. Then, the characters make stupid decisions to create tension that just gets exhausting. Every episode there's a scene where the characters point guns at each other for no reason. At a certain point I had to ask myself, is this a show about a bank robbery or is it a confused romance show instead? It honestly became hard to tell. But, if you want brainless, in your face television, this is a perfect series to indulge.	0
4	Netfilx destroys everything that touches	First two seasons were melodramatic, but veery interesting to watch, but from third it is unbearable.	0
10	Best web series ever	This web series stands high because of the connect we make with its stars.	1
10	Best of the all	I can say only one thing that this is the most underrated series of netflix , (suspens , drama , romance , thrill , action , human emotions , such a gripping screenplay , different plot , and last but not the least this series has professor , what can u dream more	1
10	It's okay	From the begining yes you will get mad with those character but at the same time what i love is their relationships in the gang. And it becomes bad as Nairobi are not deserved to be executed like that. She should be alive until the end! Don't understand why such writers. I just hoping that seeing Gandia dead but..hmmm. Still follow and obsess with this series until i get the final real ending. Just stop killing good characters because it's sucks.	1
8	Need an ending	You can learn being smart and caring, it contains the whole idea about that. But i don't understand the idea of season 3 & 4 or we should expect another season with a proper ending.	1
4	Oke, but too much boring talks	It's oke. Entertaining enough. But all the melodramatic talking between important plot 'twists' are just unbelievable and boring as hell.	0
10	Best crime thriller web series in the world	Best web series that contain thirller action story suspense in crime drama series that best	1
8	Series 4 is practically The Matrix	They should have signed Keanu Reeves to play Gandía, after all the way he dodges bullets is definitely like The Matrix. Series 4 is still very much entertaining, although there's too much going back to memory lane and not enough real time action.	1
10	Excellent series	People are living professors role. It's a crazy series complete entertainment. Must watch.	1
9	Super	Amazing show, I started watching to check what is crazy about it and now I am addicted	1
10	Brilliant!	Brilliant is a perfect word to describe everything about this show. Watched the entire 4 seasons during the COVID lockdown and enjoyed it thoroughly. Hoping for season 5 soon.	1
9	A beautiful series with so much character depth	"From the plot, to the characters and to the cinematography, this series is mind blowing. It has some of the best characters I have seen. I love the way its executed. There are some very good scenes and some that don't captivate you as much.

I would give it 10 if some scenes were more logical and believable."	1
2	Berlin	First of all, first chapter was awesome. Proffesor had thrown curves. Second chapter was good. Also third chapter wasnt boring. It was different and original atmosphere. But I cant say anything about fourth chapter. I watched just flashbacks. They know we missed Berlin and they used this trump. They showed us Berlin,Berlin,Berlin... I couldnt finish last chapter. I was really bored because of flashbacks. My rate was 8/10 before the newest session, but now it regress 2/10	0
8	Great but tons of unnecessary scenes	U have no idea The amount of scenes' i had to skip, believe me, I'm a tv addictor and i know when things are hellaa boring, plus if u Gonna watch every scene in this show, its good but do know you're wasting your time , Imagine Watching 2 parrots talking to each other and fighting and they ends up bestfriends it's exactly like this with most of characters ...just talking talking and talking but its a rlly good show that I haven't seen in a while!	1
8	An excellent tv series halted by season 4	It was reasonably good series at the start especially in the first three parts. Apart from extra dragging the story line and drab emotions of every character, it performed reasonably well. But the season 4 put a serious halt into its success. Just dragged the story without any rich content and ended the season without any result. Season 4 would put a serious damage to its popularity.	1
8	Unsettling	It's third season and still the series blend in. However, I found a great deal of emotional and unnecessarily long scenes regarding lovers. Please don't turn up a crap.	1
10	Just amazing	For sure make you happy and enjoy yourself for watching this series Professor character is the name of love💙and Berlin also.	1
9	Season 4 Recap	Egypt has been mentioned in First episode of Season 4 when Tamio told the it manager to disrupt the internet in their place like what happened in Egypt in 2011. And Since am from Egypt, I like the idea how they pointed to how governments go beyond to crackdown on freedom of opinions. What a good scene	1
10	BEST OF THE BEST!	This is byfar the best show ever on netflix. If u havent watched this series yet, believe me it is worth all the hype. U will get hooked to this as soon as u watch the first episode. Only few series can make this in their first episode itself (like prison break, breaking bad, stranger things).	1
10	Awesome	This is one of the best series out there on Netflix	1
10	10/10	The show is slow paced and yet somehow fast paced at the same time. There's a lot of action throughout that keeps you on your toes. It just keeps getting better and better.	1
10	EPISODES ARE MISSING!!!	The episode list is wrong. First season has 13 epidoses and second has 9. Could somebody fix that? Btw it is my favourite show of all time, simply brilliant script, with extraordinary acting.	1
10	Really Really good	I fell in love with Money Heist since episode 1. I love the cast and the way everyone played their roles. Just finished it and i would watch it again, best tv-series.	1
10	Masterpiece!	I came late to this show but wow! I have read some criticism of the show but really would it not be boring to be executed perfectly? There are flaws, sure, but overall pretty damn good. A very clever script; excellent actors; some nail-biting stuff and great camaraderie amongst the thieves. Television is supposed to either educate or amuse. This certainly kept me entertained!	1
10	A show worth watching after a long time.	I avoided this show for months looking at the reviews which say it's overrated. I won't believe from now on. You watch it yourself and decide. I specifically made account for this review. If you're a fan of Prison Break, Dexter etc this show will hit the right spot. It will scratch the itch you have for wanting to watch Brainy psychological warfare.	1
10	Must watch	Please see this on your vacation. Cause if u start watching this, u won't be able to skip watching before you finish. Stories are so inter locked & not a single moment here is boring.	1
8	Nathan moyne	I find the serie not very realistic.Because it is not possible for criminals to enter so easily such a secured building whith so many secrets inside and so well guarded. For me it is so impressive that the teacher anticipates all the mouvement of the police , it is so impressive that it seems unrealistic	1
10	Loving Season 2!	Season 2 is a masterpiece, and whilst a little outlandish at times, uses scientific principles incredibly well....a very well written show. The introduction of Sierra is a beatiful way of getting rid of the Deus ex el professor that made this show frustrating to watch beforehand.	1
10	One of its kind	Its unlike any other web series you have ever seen. It will keep you on the edge of your seat whereas at the same time expose you to whole another level of entertainment. Every character of show is beautifully written and execution is perfect. It will keep you craving for more.	1
9	Marvellous	It's a epnderful series, waiting desperately for forth fourth season	1
10	Outstanding!	Maybe the best series I have ever watched. It has everything Love friendship fights laughter fear... It's totally unpredictable it keeps you in a constant agony from the beginning until the end The casting is amazing and the directing is one in 1 million you just can't pause it !	1
8	Mindblowing	Fast paced, Thrill, Action 10/10...Perfect crime series package.	1
8	Smart and worth your time	This show is so smart and interesting, I'm not left bored even for a minute just clear up your schedule when you start watching it because you're gonna want to binge-watch a whole season in one sitting.	1
8	Highly unpredictable	If you wanna test a series or a movie and know how good is the storyline, predictability is the assessment. The flow of the events and the intelligent twist throughout the course of the series can simply tell that is one of the greatest series in recent time. Although, the series has kinda political view which socialism and whether you accept or agree with what they try to address or dictate the direction and the great job by the writer and the cast make you hooked up to it.	1
8	Season 3 is a EXCESS BAGGAGE	I felt I am watching some 80s show.... I would have stopped at season two and would say down the line in the history of heist genre tv series. La Casa De Papel was one of the greatest show on earth. It has let me down..	1
10	Awesomeness at 100%	Once again, the team showed us the full potential of artistic approach in contemporary creative process. If I leave professional critics, I should not observe other critics, but as 'user review' I could just make a point on 5 star and less reviews. The note and review in this case is the reflect of their own life. A lot of hate, and nothing more. I don't think that they even watched the serie!	1
9	Entertainment Guaranteed	It is not among my best shows ever,but I'm gonna give it a firm 9. Highly entertaining but lack of any meaningful message taht actually matters.	1
9	Dillution?	"The opening two seasons were phenomenal ones ,top quality edge of the stuff.I couldn't sing high enough praises ,and recommended it to anybody who would listen.

Unless you having something in line to top that or come close to it,then i think you should wait until you do.It is great to see the gang back together of course,and it wasn't terrible.I will wait see to how this chapter comes to a close with season 4 before casting a true reflection ..

Definitely watch it if reviews are putting you off,form your own opinion,it was not the worst binging experience ever."	1
9	Difficult task for the writers	After the ending of Part 2 of the series, I was uncertain about how the story would turn in the coming parts. As expected the writers were faced with many loose ends and holes that needed to be filled in the new season. Although noticable, it was done well. The plot is similar yet different than what weve seen before giving it a refreshing feel to the series. Well done overall.	1
8	Jazan	Niiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiice	1
10	Greetings from Istanbul	DARPHANE EVIMIZ,BERLIN BABAMIZ. AksIyon,zeka,dram ne ararsanIz var	1
8	From masterpiece to average	A must watching TV series. First 2 seasons were very good.Fitst Netflix did huge mistake on season 3 and 4.	1
10	A true Masterpiece	An awesome TV show to binge which will leave you on edge on every episode.	1
9	I love it!	It keeps me! I love Berlin! The best Spanish TV serie!	1
10	The perfect robbery	One of the best series I heve ever seen!I am waiting dor the next season...	1
10	Great show	"Great plot! Cool scenario with a lot of twists. You end up wishing the ""villains"" will escape. Nice cast also and loved to see all episodea in spanish"	1
10	Perfect...	Most see it... I really enjoy watching it i be so excited to watch the next episode...	1
9	Well Thought Out	"The plot is very well written, although the performance of the characters may not be the most appropriate in some moments. In any case, there is a constant climate of uncertainty, which always unfolds in totally unexpected resolutions. Without many ""clichés"", this Spanish production manages to compete in equality with those produced by the cinematographic industry. Worth following!"	1
9	One of the best heist series ever	Well organized, thrilling, entertaining... a full package that makes you eager to watch the next episode. Even though the series is in Spanish bit you can be sure you will understand everything and you will not be disappointed.	1
10	Stunning, fabulous, brilliant and all else	Unbelievable script, direction, acting and above all a script and editing, all leading to perfection. You may have seen or read a lot of spoilers but inspite of reading it please see this show. It's nonconformist, it's made to perfection and it's gripping in a nice happy way. I can write so much about it but will leave it at a ....go watch it. Safe to watch on a flight and no nudity etc. one of the best there is in Netflix.	1
10	Extremely good...	I can definitely recommend it who loves an existing story and great actors.	1
10	Must see	Loved everything about it except the death of Berlin if he would have lived this would the greatest show ever. That being said the show was spectacular, ending was beautiful. 9.99/10 only because of Berlin. Now I know who the bad guys really are. Still deserves 10/10	1
10	Got To Watch	I enjoyed every single second of this mind-blowing serie!	1
10	Genuine Masterpiece	This might be my first review and the shortest of all, but short doesn't really mean that I have got no good words for this show; this show's a genuine masterpiece. The acting, the casting, the plot, the progression and the title of course makes this show literally ONE OF THE BEST. It's going to make history and the coming generation is going to watch it like The Shawshank Redemption. For anyone still having doubts about watching the show, I must say give it a try. You'll definitely LOVE this.	1
10	Really good!!	Surprised to see bad reviews! Funny looks like people either love it or hate it completely. Probably the haters are watching it in English instead of Spanish! You need to watch it in the original language and use subtitles if you do understand the language. My Spanish is not good enough to understand but with subtitles it s perfect!	1
10	Must Seen	I was Searching so long for a Serie like that. Unbeliveable masterpiece. From beginning till the end so good.	1
4	Seriously???	"I cannot understand all the top reviews of this show. I won't call it complete garbage, but I'm not far from it.

Cheesy characters with sound editing that is so ridiculous you tend to LOL when you hear some of the voices connected to the actors they are supposed to portray.

Anyway, if you're bored and have watched everything else on Netflix, then this will fill some time, but if there's just about anything else to watch on TV, I would suggest you pick that instead."	0
10	Nice popcorn entertainment	The script is like a Swiss cheese though, therefore dont pay too much attention, sit back, relax, and enjoy great actors	1
10	Best Heist Series Ever	Best heist series I have ever seen. Excellent character development. Brilliant plot and attention to detail. BRAVO! Can we pray for Part 3...?!	1
10	Watch this show, like right now!	Oh my God! I can't put into words how great this show is! The acting is fantastic and I actually cared for the main actors/actresses. The heist was fascinating to see thought out and actually carried out. The ending also gets you right in the feels. I can't waiy until season 3 in 2019!	1
10	One of the best box sets out there	Fantastic series loved every minute! A must watch!	1
10	Wow	One of the best series i ve ever seen Great acting Great story Great plan .	1
10	A Truly breathtaking masterpiece	"The narrative, the plot, the depiction of vulnerabilty of heist men, the confidence of the plan being full proof and yet the unfolding of events which were never thought of, was amazing. Every character esp. Berlin and El Professor are pleasure to watch and as the series builds, you feel As if you are one of them. ""muchas gracias por un regalo increíble"""	1
8	"""Light meal"" after a strenuous working day"	"It is easily digestible, and that is perhaps the recipe for success of this series. Of course there are smarter series with more depth - but who says it has to be like this? The bad reviews are justified, but the series doesn't want to do it any differently. The series entertained me greatly (even if there are some logical flaws); a light meal after a strenuous working day with pseudo-intellectuals. Just what "" I "" needed. Ciao bella."	1
10	Recomended	Ira an increadible serie but arriba the end i feel that the story is incunclude	1
9	Great Show	I believe this is the first spain TV show I have ever watched and it's great!	1
10	The best tv show	Must watch this show its amazing love the story and the idea its great Also in eglish its good too	1
10	Refreshing and brilliant	Amazing script, actors and sets. Original in all aspects and it's gonna take something sublime to top this series in a similar category.	1
10	Amazing series	"It is an amazing series, the actors, director, write, scripter, all were amazing.

Each episode had its gripping moment. Full of thrillers and action."	1
10	Absolute Unit	I have seen a lot of tv series and this was hands down one of the best. So many twists and turn and suspense i couldnt stop watching. Was late for work 3 days in a row because I couldnt stop pressing next episode. 11/10 about to re-watch. Buenas noches!	1
10	Great foreign tv show!	This show is so good. I was very reluctant to watch it when all my friends told me to. I am a Spaniard and I've never been very fond of Spanish TV or movies but when just half way through the pilot I fell in love with the show. The characters are great, they have great stories and their names fit them perfectly. The story is very refreshing and original too.	1
10	A Gem	One of the best shows on Netflix. They take risks American shows don't. And now Netflix is making a third season!!	1
9	Great show..	I postponed my self to start watching because it wasn't in English ... but when you start, you can't stop! It deserves even more my respect! Great work, good story, good characters.. Just announced today a third part in 2019... hope the good work continues.	1
1	Voice over??? Seriously???	I'm sure it's great but........they're speaking in Spanish and it's voiced over in English. I can't watch this.	0
3	Strictly Prohibited	"Does not make any sense at any point, Total -. s h i t I bear the show till 2nd season s 6 episode, just hoping for it to get better but naaa naaa .

Strictly prohibited ,

Below average show.

Find a better show to watch.

Will never forgive Netflix for this one. So far worst show of mine."	0
10	Masterpice!!!	Money heist is The best 🐐 if you are worried about palestin people what the hell are you doing here ? Shut the f*#ck up and don't watch israel supported series , watch palestine documentries (i'm not israelite and my Country has political problems with israel but i'm not interested in political issues) sorry for my bad grammer , it's not good cause i'm not english.	1
1	Most Disgusting Series	Totally a waste of time, could not watch after 1-4.	0
10	Epic!	This show is a constant roller-coaster in an exciting way! Excitement starts from part 1 and lasts beyond last episode of part 4 making you wanting more. Amazing character building, clever story, awesome music, and powerful moments. I actually treated this series as 2 parts story. Surprise to see some negativity creeping from people in later seasons however i feel those rating doesn't do justice as the show only keeps getting more interesting. Cant wait for part 5	1
10	Incredible	This show is... INCREDIBLE. Up there in my top 3 for sure. Wow.	1
3	Deadly slow unbelievably stupid	Heisters dumber than police, police dumber than heisters. All heisters supposedly are desperate for the money while acting as stupid and emotional as they can. The police operation is also annoyingly unrealistic and stupid. On the top of that it's terribly slow. Don't get me wrong you might love it as all my friends did.	0
10	Fabulous	Season 3 was borderline but wow does season 4 make up for it!!! Reviews that its plot is unbelievable, jeez have you watched GOT??? Great characters,loved it Cant wait for season 5	1
10	Enjoy the show	Don't forget, it's just a show to entertain us. So enjoy the show..	1
10	Best show right after Breaking Bad	This series is shows how much a great screenplay can enhance a normal storyline. Actors are top notch. Just when you think everything is coming to an end, you see new beginnings in the story. What a rollercoaster ride. don't miss.	1
10	The best show ever	I wish this never end I love this show so much please add more parts	1
10	The best series	I live in Iraq, This is the best series I have ever watched, I highly recommend to everyone... Thanks for all the staffs	1
10	They will always be in our Heart.	"This is a perfectly crafted masterpiece of all tv series in the WORLD!! Lot of messages, Lot of emotions, blood pumping moments, heart freezing actions. unexpected twist and turns. and pure brilliance.

the cast is perfect, the direction is phenomenal, the story is out of the world. This is perfection at its best.

the best tv show ever seen in any language. and they will always be in our heart"	1
9	Bella Ciao!	This is one of the show which grasps you from the beginning up to the end. It has all the drama, thrill, story, and the mastermind that makes this series the perfect heist series. It is one of the greatest thing that came out of Netflix Spain. This series has all the characters that make a greatest heist of SPAIN. In short, it is a perfect heist series.	1
10	Out of this world!	It's a must see series! One of the best I ever seen. Two thumbs up!	1
10	Just watch it...	Its one of the best mankind creation in this field i have seen... Its a masterpiece... Actors have done their work more than best... Thanks to all thr team for providing such a great show	1
10	Addictive	Can't stop watching. Impossible to unlike the story.	1
8	Good Enough	If you like movies like the italian job, than this show is for you. The drama doesn't really go off track when it came to presenting a well planed heist. Although there were some predictable parts, the overall result was wonderful. The performances were, as well, top notch. Another plus about this series is that the pace is well managed, so, even though the events take place during the course of a few days, the audiance doesn't fell bored. However, I do feel a bit uneasy about season three, as the heist is over after season two.	1
4	idea is good but messed up characters with many points unconvincing	The idea is good but messed up characters with many points unconvincing. Deliberately prolonging the story.	0
4	Ridiculous plot	The plot of the series is intelligent and promising during the first few episodes, but after a while the story becomes more and more ridiculous: dozens of highly trained special police forces seem to be the dumbest and clumsiest police in the universe, firing thousands of bullets without hardly ever hitting any clear and unprotected targets, while the robbers never miss a single shot and are always 50 steps ahead. So ridiculous it become frustrating.	0
1	Good but way too long	The complexity of the planning is enthralling but there are many naive plot pony's and the whole thing is WAY too long.	0
10	It's a Dali !!!	From Berlin to Moscow, Rio to Tokyo, Denver, Nairobi, Helsinki & Oslo The professor & Raquel Murillo, This was by far the best tv show I washed since breaking bad. I washed it all in 3 days.	1
10	One of the best series in Netflix	A spanish Masterpiece, just will say that.............................................................!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
9	Great series	I have only positive things to say about this series. One of the best writing I've seen in a long time. All the characters are different and interesting in their own way. The plot is fresh and unpredictable.	1
10	Speechless!!	This is one of the best series I've ever seen. Truly Mindblowing... I can watch it over and over again. great acting, I literally couldn't sleep after watchting this masterpiece! A must watch!	1
1	Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸	I used to love Lacasa but the section about Israel I hate you There is no such thing as Israel only Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸	0
1	scandalously bad in every aspect	,La casa de papel' appears to be one of the most terrible and thus overrated series of all time.	0
1	Worst drag ever	This was one season drama dragged uselessly to so many. I lost the focus and interest after 2nd season.	0
10	An Amazing Series	S1 was the very best season in the movie. 10/10 S2 was good and the ending was amazing 9/10 I Still Didnt see S3 and S4 For me, It is an amazing heist film.	1
10	Amazing!	I'm glad i finished the series without a heart attack haha, unlike other series that are 50min of boredom with only a good cliffhanger, La Case de Papel is INTENSE all the way through. Its straight to the point with some good parallel stories so we get to know the characters. It has a great message against capitalism, with communist anthem. The first season is better than the second, but the whole experience is amazing.	1
10	An Amazing Series	S1 was the best season of this heist movie 10/10 S2 was drama , thriller halfaway and the last 2 episodes was awesome 9/10 I still didn't see S3 &S4 I Don't know why U guys say Should Have Stop on S2. This series has a many awards and nominees. They Have To Expand the movie. If it stops on S2 it will be very short movie In short word It is an Amazing Action- Packed Thriller Movie	1
4	Huge Disappointment	I've never posted a review before, but I must say I agree with the lowest ranking opinions. It's poor written and predictable, with zero charecter development. I skipped from ep.3 to the last one and everything was as I expected. I still don't understand why the huge hype.	0
1	FREE PALESTINE	It's offensive to Palestine and free Palestine baby.	0
1	Free Palastine	Supporting war crimes is un-human !! The actors should have more human feelings !	0
1	🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸	Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸	0
1	Free Palestinian	Free Palestinian.🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 free Palestinian.🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸	0
1	For Palestine	Humanity, freedom and many of the qualities represented by the actors of the series but unfortunately not in real life😔😏😒	0
10	Great Story Line	I think nobody couldn't remake any series like this In this series all types of scene like sad, romantic, happy, fighting, war, betray, and mind boggling story No one can know what's going to happen next.	1
1	Shame on u	"You support the killer!!!!!!!!!!

Palestine will always be free, you need to change the subject of the series and show your real face as a kill supporter."	0
1	Shame	Some of the creators and actors supporting child killers (Zionist), read more people! Open your minds and your eyes! Choose the right side, use your humanely side!	0
10	The best show	Money heist is the best show I've seen and nothing will ever beat it! It is so exciting! Ignore all the bad reviews, it is a perfect series. Watch it!	1
2	The killed the show	It can't be worse, the last 3 seasons are only speaking about the LGBTQ, and far away from the main concept of the show, so sad, how they killed this piece.	0
1	Superb	Just saw money heist season 5 hindi version just wants to say fantastic, I will not realise how time gone to watch 5 episode.	0
3	Not What I Expected	"I was expecting the typical witty, fun heist story with clever tricks, ruses, and split second timing. Money Heist was the exact opposite. Slow, dull, paper thin characters and extremely unlikely scenarios.

I checked out after Season 1. I just couldn't cope with the dumb scenarios anymore. I swear no character had an IQ above 70. Except for the Professor who might range in the 80's. No seriously, his team consisted of eight people who consisted of true bottom feeders - murderers and other failed criminals on the lam. The hostages are not much better.

Music was good though."	0
4	Got really dull really quickly	"Shallow, predictable characters didn't hold my interest for very long. After a few episodes I couldn't care less if they succeeded or all got blown up. That is always my rule of thumb - if I stop caring about the characters, I'm out. There's no artistic merit, lots of silly scenes that make no sense, and a lead character who is meant to be creepy and chilly but instead spouts nonsense without any insight.

Clearly, there were ideas ripped off from Inside Man. Watch that instead. Clive Owen is brilliant!

Should have ended in Episode 4!"	0
1	Really great Series for Making a Spoof. Somebody Please make a SPOOF.	"I bet if someone makes a spoof of this series, it would be really great and would serve the series some brains which apparently the series does have or don't want.

Looks like, the prof is the grand dad of our Rajnikanth :-)

n btw 2 star for their marketing in Netflix."	0
1	Season 4 is terrible	This show started with a more intellectual approach and it was different and interesting, season 4 is terrible imho. Road runner cartoon is based on true events, when compared to this one, sorry.	0
10	Love it	Memorable characters, strong acting, very thriller, make you feel happy.	1
4	Utterly idiotic!	Not worth the hype. Just save your time by not watching it.	0
1	A very good show for prepubescent teenagers, that's about it!	Bad acting, full of nonsense, idiotic...this is the perfect example of a show that takes its audience for fools...and the fools ask for more! Next.	0
2	2 good seasons only	The rest of the seasons i.e 3 & 4 are so bad. Together with it being a soap opera it is not worth any praise at all. If you dont believe me watch it.	0
1	Netflix VS Art	"This mas an art (1-2 seasons), then came Netflix, with its stupid regulations and destroyed the series.

I intentionally came back, to change my review from 8 to 1.

This is what Netflix doing with the industry."	0
1	Rubbish	I don't get it why robbers are hereos in Spain. All policeman's are criminals and people who is doing robbery are innocent. First season was interesting but later was to much love and drama.	0
3	What	Third and fourth season are one of the worst thing I've ever seen. The first two season were not good but watchable but the third and fourth are just garbage.	0
8	Good enough to watch	It's a good one.. in ending of every episode it has a turning that's the way it create a more suspense in the all over series...	1
9	I'm glad this ended in a train wreck	I was so addicted to this show, it was all I could think about and I didn't want it to end. It's a straight up masterpiece..... But season 3 and 4 start going down hill and I'm glad or I would just be more mad that the show ended. Since it slowly became bad, the more I was ready to let go of it. Kind of like a break up in a relationship	1
4	Starts off being kinda fun, until...	"The first few episodes are engaging and clever enough to hold your interest, but it very soon spirals into complete idiocy. By the end of Season 1, it's hard to care anymore, so we FFd through each episode of S2, just to see what happened. It wasn't worth it.

Bad Soap Opera plotlines, impossibly incompetent police, just unwatchable."	0
1	I hate you people	Why kill so pretty girl she deserved better. I want her back! NOW	0
9	General opinion about the series	The series is very good the more great the first two seasons, great story great characters but the third and fourth seasons are somehow unnecessary, simply the second part of the story is a cliché of the first part of the story with almost the same elements, but I definitely recommend everyone to look since I'm sure that no one for years will surpass the phenomenon this series has caused among viewers.	1
9	The best SERIES I've ever seen..MONEY HEIST IS love	Money Heist is really awesome...every moment of this series was very thrilling and interesting...Tokyo,Nairobi, Professor and Berlin is my favorite characters in this series....Their acting skills were very deft...I started imagining every character in this movie in my own dreams when i was sleeping ..At last this is a brilliant series... Everyone need to try this in their life...Thanks to the director for gifting such a beautiful Series waiting for season 5...	1
10	The best show!	This is the best show I've ever seen. In love with the Professor. Anyone reading this review, please go and see the show rn!!	1
